ProduktID;MHD;Batch
produkt_931;21.06.2025;673
produkt_932;25.02.2025;943
produkt_933;04.01.2025;613
produkt_934;26.11.2025;645
produkt_935;05.02.2025;710
produkt_936;02.05.2025;375
produkt_937;27.06.2025;687
produkt_938;11.11.2025;122
produkt_939;14.02.2025;472
produkt_940;09.09.2025;428
produkt_941;15.12.2025;987
produkt_942;03.03.2025;606
produkt_943;06.10.2025;359
produkt_944;10.01.2025;869
produkt_945;11.05.2025;481
produkt_946;04.11.2025;149
produkt_947;02.11.2025;883
produkt_948;21.04.2025;743
produkt_949;23.07.2025;233
produkt_950;14.11.2025;445
produkt_951;01.08.2025;618
produkt_952;21.05.2025;703
produkt_953;26.12.2025;742
produkt_954;12.01.2025;907
produkt_955;26.04.2025;665
produkt_956;05.04.2025;401
produkt_957;21.12.2025;748
produkt_958;19.11.2025;706
produkt_959;28.05.2025;378
produkt_960;27.10.2025;600
produkt_961;30.11.2025;749
produkt_962;22.03.2025;897
produkt_963;25.04.2025;134
produkt_964;03.01.2025;758
produkt_965;03.05.2025;883
produkt_966;25.01.2025;996
produkt_967;26.05.2025;210
produkt_968;28.07.2025;319
produkt_969;06.11.2025;160
produkt_970;24.04.2025;474
produkt_971;19.06.2025;913
produkt_972;29.04.2025;250
produkt_973;24.01.2025;595
produkt_974;16.10.2025;770
produkt_975;11.12.2025;191
produkt_976;26.10.2025;426
produkt_977;11.05.2025;942
produkt_978;09.06.2025;728
produkt_979;10.11.2025;791
produkt_980;11.01.2025;805
produkt_981;05.12.2025;573
produkt_982;03.09.2025;188
produkt_983;18.08.2025;945
produkt_984;26.03.2025;320
produkt_985;15.02.2025;385
produkt_986;22.08.2025;494
produkt_987;10.03.2025;53
produkt_988;23.10.2025;935
produkt_989;20.07.2025;455
produkt_990;26.10.2025;236
produkt_991;22.07.2025;340
produkt_992;10.06.2025;686
produkt_993;26.01.2025;396
produkt_994;26.02.2025;430
produkt_995;22.07.2025;406
produkt_996;16.08.2025;505
produkt_997;24.08.2025;860
produkt_998;13.08.2025;591
produkt_999;21.09.2025;588
produkt_1000;05.08.2025;572
produkt_1001;25.02.2025;214
produkt_1002;21.06.2025;122
produkt_1003;07.04.2025;995
produkt_1004;15.01.2025;129
produkt_1005;27.08.2025;466
produkt_1006;11.11.2025;576
produkt_1007;10.06.2025;50
produkt_1008;17.09.2025;79
produkt_1009;23.12.2025;486
produkt_1010;28.05.2025;745
produkt_1011;13.07.2025;91
produkt_1012;05.07.2025;290
produkt_1013;08.05.2025;106
produkt_1014;26.12.2025;614
produkt_1015;14.10.2025;98
produkt_1016;13.06.2025;518
produkt_1017;03.04.2025;563
produkt_1018;08.05.2025;371
produkt_1019;18.10.2025;720
produkt_1020;01.08.2025;670
produkt_1021;11.06.2025;524
produkt_1022;17.04.2025;445
produkt_1023;19.04.2025;766
produkt_1024;23.06.2025;928
produkt_1025;09.03.2025;495
produkt_1026;19.08.2025;498
produkt_1027;09.03.2025;719
produkt_1028;19.01.2025;870
produkt_1029;01.11.2025;369
produkt_1030;20.03.2025;533
produkt_1031;13.12.2025;893
produkt_1032;05.06.2025;241
produkt_1033;08.11.2025;537
produkt_1034;22.12.2025;595
produkt_1035;29.12.2025;315
produkt_1036;11.11.2025;295
produkt_1037;16.12.2025;999
produkt_1038;16.07.2025;114
produkt_1039;24.06.2025;973
produkt_1040;21.03.2025;414
produkt_1041;26.01.2025;815
produkt_1042;17.12.2025;551
produkt_1043;15.08.2025;264
produkt_1044;16.06.2025;787
produkt_1045;12.08.2025;844
produkt_1046;27.11.2025;230
produkt_1047;02.09.2025;892
produkt_1048;03.10.2025;283
produkt_1049;14.04.2025;469
produkt_1050;02.11.2025;689
produkt_1051;01.09.2025;821
produkt_1052;09.06.2025;806
produkt_1053;20.01.2025;448
produkt_1054;06.02.2025;698
produkt_1055;02.08.2025;134
produkt_1056;24.02.2025;116
produkt_1057;14.12.2025;54
produkt_1058;09.12.2025;397
produkt_1059;15.03.2025;442
produkt_1060;27.06.2025;943
produkt_1061;22.09.2025;486
produkt_1062;22.01.2025;861
produkt_1063;10.03.2025;571
produkt_1064;14.05.2025;181
produkt_1065;19.12.2025;316
produkt_1066;01.01.2026;643
produkt_1067;05.01.2025;246
produkt_1068;25.06.2025;639
produkt_1069;24.06.2025;515
produkt_1070;24.02.2025;339
produkt_1071;22.11.2025;947
produkt_1072;04.01.2025;815
produkt_1073;12.07.2025;303
produkt_1074;30.10.2025;520
produkt_1075;23.07.2025;709
produkt_1076;24.10.2025;409
produkt_1077;18.12.2025;890
produkt_1078;17.04.2025;137
produkt_1079;22.03.2025;793
produkt_1080;01.04.2025;950
produkt_1081;20.08.2025;813
produkt_1082;08.08.2025;262
produkt_1083;17.04.2025;867
produkt_1084;14.04.2025;453
produkt_1085;29.11.2025;56
produkt_1086;05.10.2025;915
produkt_1087;31.07.2025;268
produkt_1088;12.10.2025;286
produkt_1089;04.05.2025;737
produkt_1090;25.02.2025;526
produkt_1091;30.10.2025;67
produkt_1092;18.03.2025;576
produkt_1093;22.05.2025;525
produkt_1094;22.06.2025;992
produkt_1095;28.09.2025;896
produkt_1096;05.12.2025;867
produkt_1097;27.03.2025;514
produkt_1098;06.07.2025;417
produkt_1099;14.02.2025;919
produkt_1100;06.09.2025;447
produkt_1101;14.11.2025;391
produkt_1102;17.03.2025;172
produkt_1103;03.11.2025;623
produkt_1104;13.03.2025;293
produkt_1105;10.11.2025;809
produkt_1106;02.12.2025;860
produkt_1107;18.03.2025;612
produkt_1108;21.03.2025;111
produkt_1109;16.02.2025;699
produkt_1110;02.06.2025;749
produkt_1111;17.06.2025;203
produkt_1112;23.01.2025;334
produkt_1113;05.08.2025;266
produkt_1114;18.04.2025;854
produkt_1115;19.11.2025;772
produkt_1116;06.09.2025;896
produkt_1117;08.10.2025;713
produkt_1118;05.11.2025;673
produkt_1119;04.07.2025;438
produkt_1120;17.12.2025;518
produkt_1121;07.11.2025;824
produkt_1122;14.10.2025;156
produkt_1123;20.04.2025;249
produkt_1124;03.12.2025;386
produkt_1125;29.07.2025;154
produkt_1126;12.09.2025;115
produkt_1127;09.10.2025;307
produkt_1128;19.06.2025;852
produkt_1129;10.06.2025;318
produkt_1130;03.08.2025;962
produkt_1131;25.03.2025;86
produkt_1132;23.08.2025;73
produkt_1133;13.12.2025;627
produkt_1134;12.01.2025;478
produkt_1135;21.06.2025;431
produkt_1136;16.11.2025;393
produkt_1137;04.12.2025;593
produkt_1138;27.05.2025;303
produkt_1139;23.05.2025;975
produkt_1140;16.09.2025;449
produkt_1141;29.09.2025;81
produkt_1142;11.01.2025;404
produkt_1143;15.02.2025;136
produkt_1144;06.08.2025;436
produkt_1145;11.07.2025;752
produkt_1146;18.08.2025;772
produkt_1147;13.09.2025;818
produkt_1148;13.02.2025;421
produkt_1149;09.04.2025;805
produkt_1150;11.12.2025;996
produkt_1151;03.06.2025;63
produkt_1152;01.09.2025;367
produkt_1153;27.11.2025;551
produkt_1154;19.10.2025;824
produkt_1155;14.06.2025;611
produkt_1156;04.05.2025;925
produkt_1157;08.01.2025;723
produkt_1158;23.09.2025;582
produkt_1159;21.01.2025;198
produkt_1160;14.12.2025;99
produkt_1161;24.05.2025;925
produkt_1162;05.08.2025;230
produkt_1163;23.12.2025;285
produkt_1164;28.10.2025;200
produkt_1165;13.03.2025;492
produkt_1166;04.03.2025;435
produkt_1167;20.05.2025;343
produkt_1168;21.06.2025;417
produkt_1169;08.08.2025;131
produkt_1170;28.11.2025;518
produkt_1171;13.07.2025;72
produkt_1172;10.03.2025;775
produkt_1173;31.07.2025;440
produkt_1174;18.11.2025;856
produkt_1175;10.12.2025;151
produkt_1176;12.06.2025;524
produkt_1177;14.12.2025;451
produkt_1178;08.11.2025;838
produkt_1179;18.05.2025;73
produkt_1180;02.05.2025;843
produkt_1181;08.03.2025;1000
produkt_1182;11.05.2025;864
produkt_1183;16.04.2025;50
produkt_1184;11.03.2025;528
produkt_1185;24.12.2025;239
produkt_1186;14.05.2025;195
produkt_1187;01.06.2025;841
produkt_1188;09.05.2025;664
produkt_1189;15.08.2025;489
produkt_1190;16.11.2025;70
produkt_1191;11.01.2025;700
produkt_1192;10.11.2025;572
produkt_1193;10.10.2025;145
produkt_1194;30.06.2025;686
produkt_1195;15.12.2025;551
produkt_1196;07.05.2025;213
produkt_1197;29.10.2025;411
produkt_1198;30.03.2025;338
produkt_1199;23.02.2025;884
produkt_1200;14.07.2025;539
produkt_1201;01.11.2025;643
produkt_1202;08.08.2025;426
produkt_1203;16.10.2025;625
produkt_1204;23.09.2025;783
produkt_1205;14.11.2025;91
produkt_1206;17.04.2025;194
produkt_1207;14.01.2025;337
produkt_1208;22.07.2025;881
produkt_1209;06.01.2025;596
produkt_1210;16.10.2025;705
produkt_1211;29.08.2025;926
produkt_1212;25.10.2025;185
produkt_1213;25.10.2025;592
produkt_1214;15.02.2025;950
produkt_1215;14.07.2025;285
produkt_1216;13.08.2025;889
produkt_1217;20.08.2025;153
produkt_1218;15.05.2025;233
produkt_1219;09.04.2025;672
produkt_1220;16.10.2025;298
produkt_1221;28.08.2025;749
produkt_1222;15.11.2025;174
produkt_1223;15.06.2025;633
produkt_1224;11.03.2025;666
produkt_1225;30.12.2025;722
produkt_1226;14.09.2025;269
produkt_1227;21.05.2025;50
produkt_1228;09.08.2025;682
produkt_1229;02.04.2025;231
produkt_1230;20.09.2025;292
produkt_1231;08.10.2025;269
produkt_1232;16.06.2025;991
produkt_1233;15.09.2025;791
produkt_1234;24.02.2025;372
produkt_1235;29.07.2025;437
produkt_1236;12.02.2025;150
produkt_1237;30.08.2025;574
produkt_1238;30.10.2025;973
produkt_1239;03.10.2025;463
produkt_1240;06.09.2025;348
produkt_1241;31.07.2025;464
produkt_1242;30.06.2025;697
produkt_1243;10.01.2025;733
produkt_1244;01.04.2025;456
produkt_1245;10.03.2025;416
produkt_1246;06.04.2025;930
produkt_1247;21.12.2025;552
produkt_1248;15.07.2025;60
produkt_1249;04.09.2025;396
produkt_1250;22.05.2025;110
produkt_1251;04.03.2025;929
produkt_1252;05.01.2025;53
produkt_1253;13.01.2025;97
produkt_1254;23.06.2025;267
produkt_1255;09.03.2025;944
produkt_1256;20.11.2025;95
produkt_1257;06.10.2025;750
produkt_1258;02.04.2025;651
produkt_1259;22.02.2025;339
produkt_1260;20.08.2025;360
produkt_1261;26.02.2025;953
produkt_1262;07.04.2025;944
produkt_1263;08.02.2025;101
produkt_1264;11.11.2025;705
produkt_1265;04.01.2025;412
produkt_1266;09.07.2025;471
produkt_1267;13.10.2025;718
produkt_1268;26.01.2025;504
produkt_1269;28.11.2025;428
produkt_1270;06.06.2025;764
produkt_1271;09.06.2025;694
produkt_1272;06.09.2025;368
produkt_1273;17.06.2025;117
produkt_1274;31.03.2025;973
produkt_1275;08.04.2025;630
produkt_1276;21.05.2025;442
produkt_1277;21.09.2025;138
produkt_1278;10.10.2025;717
produkt_1279;02.05.2025;143
produkt_1280;05.06.2025;787
produkt_1281;15.04.2025;340
produkt_1282;25.09.2025;766
produkt_1283;08.09.2025;176
produkt_1284;09.11.2025;485
produkt_1285;20.04.2025;384
produkt_1286;04.02.2025;535
produkt_1287;12.11.2025;964
produkt_1288;19.10.2025;694
produkt_1289;24.07.2025;87
produkt_1290;27.08.2025;301
produkt_1291;18.01.2025;197
produkt_1292;21.09.2025;290
produkt_1293;13.03.2025;239
produkt_1294;20.03.2025;807
produkt_1295;16.03.2025;555
produkt_1296;18.01.2025;684
produkt_1297;26.12.2025;931
produkt_1298;22.06.2025;516
produkt_1299;29.11.2025;293
produkt_1300;15.09.2025;360
produkt_1301;29.01.2025;957
produkt_1302;20.06.2025;616
produkt_1303;08.09.2025;771
produkt_1304;04.01.2025;901
produkt_1305;05.07.2025;419
produkt_1306;25.11.2025;683
produkt_1307;03.05.2025;789
produkt_1308;07.08.2025;849
produkt_1309;06.07.2025;128
produkt_1310;18.07.2025;151
produkt_1311;07.10.2025;424
produkt_1312;08.12.2025;912
produkt_1313;01.05.2025;267
produkt_1314;08.10.2025;604
produkt_1315;12.10.2025;171
produkt_1316;09.01.2025;512
produkt_1317;05.11.2025;859
produkt_1318;09.05.2025;151
produkt_1319;11.05.2025;875
produkt_1320;22.02.2025;232
produkt_1321;02.07.2025;182
produkt_1322;14.03.2025;745
produkt_1323;28.11.2025;856
produkt_1324;11.11.2025;456
produkt_1325;19.05.2025;767
produkt_1326;10.10.2025;242
produkt_1327;01.04.2025;351
produkt_1328;14.04.2025;576
produkt_1329;01.01.2026;168
produkt_1330;12.05.2025;477
produkt_1331;21.01.2025;300
produkt_1332;26.12.2025;979
produkt_1333;18.09.2025;231
produkt_1334;21.09.2025;502
produkt_1335;14.02.2025;563
produkt_1336;23.09.2025;402
produkt_1337;25.01.2025;373
produkt_1338;25.12.2025;395
produkt_1339;03.04.2025;657
produkt_1340;24.11.2025;785
produkt_1341;18.09.2025;870
produkt_1342;03.09.2025;144
produkt_1343;31.12.2025;943
produkt_1344;21.06.2025;378
produkt_1345;02.08.2025;667
produkt_1346;08.10.2025;779
produkt_1347;14.08.2025;742
produkt_1348;24.12.2025;61
produkt_1349;05.11.2025;858
produkt_1350;29.12.2025;192
produkt_1351;25.04.2025;820
produkt_1352;16.07.2025;951
produkt_1353;07.10.2025;636
produkt_1354;01.01.2025;877
produkt_1355;10.08.2025;581
produkt_1356;05.03.2025;652
produkt_1357;03.03.2025;855
produkt_1358;24.08.2025;452
produkt_1359;05.09.2025;179
produkt_1360;11.07.2025;103
produkt_1361;07.06.2025;761
produkt_1362;02.08.2025;187
produkt_1363;28.02.2025;888
produkt_1364;29.09.2025;868
produkt_1365;14.06.2025;942
produkt_1366;25.01.2025;92
produkt_1367;28.08.2025;667
produkt_1368;04.09.2025;696
produkt_1369;28.11.2025;139
produkt_1370;12.08.2025;821
produkt_1371;28.01.2025;149
produkt_1372;03.03.2025;104
produkt_1373;08.08.2025;923
produkt_1374;12.05.2025;898
produkt_1375;19.12.2025;813
produkt_1376;13.09.2025;816
produkt_1377;31.07.2025;440
produkt_1378;21.01.2025;840
produkt_1379;16.05.2025;762
produkt_1380;10.06.2025;627
produkt_1381;28.12.2025;643
produkt_1382;11.07.2025;420
produkt_1383;28.05.2025;887
produkt_1384;01.04.2025;586
produkt_1385;18.07.2025;858
produkt_1386;30.05.2025;237
produkt_1387;21.01.2025;483
produkt_1388;27.07.2025;215
produkt_1389;26.08.2025;660
produkt_1390;28.01.2025;133
produkt_1391;24.08.2025;858
produkt_1392;03.02.2025;222
produkt_1393;03.10.2025;113
produkt_1394;09.10.2025;603
produkt_1395;03.10.2025;966
produkt_1396;29.05.2025;171
produkt_1397;06.04.2025;241
produkt_1398;10.06.2025;470
produkt_1399;23.03.2025;612
produkt_1400;22.07.2025;459
produkt_1401;21.02.2025;511
produkt_1402;06.11.2025;190
produkt_1403;06.03.2025;554
produkt_1404;10.11.2025;886
produkt_1405;19.11.2025;612
produkt_1406;26.12.2025;178
produkt_1407;18.03.2025;176
produkt_1408;27.02.2025;478
produkt_1409;21.09.2025;221
produkt_1410;05.02.2025;510
produkt_1411;10.11.2025;133
produkt_1412;11.12.2025;581
produkt_1413;03.02.2025;474
produkt_1414;22.03.2025;758
produkt_1415;29.09.2025;237
produkt_1416;31.08.2025;831
produkt_1417;29.09.2025;470
produkt_1418;03.06.2025;402
produkt_1419;29.10.2025;397
produkt_1420;14.05.2025;583
produkt_1421;29.08.2025;875
produkt_1422;09.10.2025;507
produkt_1423;27.07.2025;423
produkt_1424;01.04.2025;228
produkt_1425;11.11.2025;851
produkt_1426;19.09.2025;929
produkt_1427;14.02.2025;918
produkt_1428;04.02.2025;978
produkt_1429;16.06.2025;803
produkt_1430;03.05.2025;587
produkt_1431;04.03.2025;409
produkt_1432;09.12.2025;382
produkt_1433;28.10.2025;890
produkt_1434;04.11.2025;811
produkt_1435;29.08.2025;174
produkt_1436;11.03.2025;240
produkt_1437;07.10.2025;637
produkt_1438;03.11.2025;844
produkt_1439;24.07.2025;416
produkt_1440;27.12.2025;872
produkt_1441;05.06.2025;791
produkt_1442;26.04.2025;813
produkt_1443;14.10.2025;362
produkt_1444;06.08.2025;246
produkt_1445;30.07.2025;503
produkt_1446;06.04.2025;343
produkt_1447;28.06.2025;136
produkt_1448;20.09.2025;738
produkt_1449;28.08.2025;210
produkt_1450;17.01.2025;640
produkt_1451;09.08.2025;71
produkt_1452;13.02.2025;650
produkt_1453;02.11.2025;223
produkt_1454;23.05.2025;866
produkt_1455;29.10.2025;428
produkt_1456;05.09.2025;531
produkt_1457;27.12.2025;138
produkt_1458;07.03.2025;348
produkt_1459;16.08.2025;748
produkt_1460;14.01.2025;726
produkt_1461;18.07.2025;761
produkt_1462;19.12.2025;362
produkt_1463;11.07.2025;352
produkt_1464;27.09.2025;936
produkt_1465;04.07.2025;350
produkt_1466;05.09.2025;338
produkt_1467;27.12.2025;650
produkt_1468;19.10.2025;74
produkt_1469;28.01.2025;844
produkt_1470;02.08.2025;382
produkt_1471;27.05.2025;340
produkt_1472;14.03.2025;182
produkt_1473;29.07.2025;906
produkt_1474;23.09.2025;349
produkt_1475;07.08.2025;793
produkt_1476;09.01.2025;627
produkt_1477;14.03.2025;506
produkt_1478;22.09.2025;182
produkt_1479;14.07.2025;621
produkt_1480;03.06.2025;426
produkt_1481;07.01.2025;824
produkt_1482;05.11.2025;390
produkt_1483;07.12.2025;501
produkt_1484;05.11.2025;626
produkt_1485;20.10.2025;140
produkt_1486;13.05.2025;676
produkt_1487;15.03.2025;991
produkt_1488;23.04.2025;375
produkt_1489;09.06.2025;617
produkt_1490;18.10.2025;534
produkt_1491;05.06.2025;128
produkt_1492;13.01.2025;693
produkt_1493;13.11.2025;481
produkt_1494;28.06.2025;786
produkt_1495;29.01.2025;726
produkt_1496;16.01.2025;543
produkt_1497;10.01.2025;262
produkt_1498;28.05.2025;384
produkt_1499;07.04.2025;95
produkt_1500;13.08.2025;470
produkt_1501;08.07.2025;623
produkt_1502;26.11.2025;379
produkt_1503;30.06.2025;757
produkt_1504;01.03.2025;515
produkt_1505;04.01.2025;708
produkt_1506;02.11.2025;506
produkt_1507;07.10.2025;568
produkt_1508;14.02.2025;927
produkt_1509;18.04.2025;728
produkt_1510;24.08.2025;382
produkt_1511;10.07.2025;485
produkt_1512;15.07.2025;230
produkt_1513;16.06.2025;208
produkt_1514;12.07.2025;605
produkt_1515;08.04.2025;724
produkt_1516;27.09.2025;730
produkt_1517;23.11.2025;908
produkt_1518;06.05.2025;618
produkt_1519;24.02.2025;816
produkt_1520;29.11.2025;276
produkt_1521;03.06.2025;305
produkt_1522;06.06.2025;623
produkt_1523;09.05.2025;772
produkt_1524;24.01.2025;404
produkt_1525;23.05.2025;98
produkt_1526;06.04.2025;813
produkt_1527;11.07.2025;801
produkt_1528;10.02.2025;982
produkt_1529;14.01.2025;796
produkt_1530;09.03.2025;542
produkt_1531;17.12.2025;206
produkt_1532;01.11.2025;820
produkt_1533;20.09.2025;930
produkt_1534;17.12.2025;624
produkt_1535;05.12.2025;882
produkt_1536;24.11.2025;334
produkt_1537;09.02.2025;529
produkt_1538;14.09.2025;145
produkt_1539;01.09.2025;597
produkt_1540;25.02.2025;375
produkt_1541;27.09.2025;440
produkt_1542;18.12.2025;832
produkt_1543;11.12.2025;196
produkt_1544;05.05.2025;556
produkt_1545;21.02.2025;472
produkt_1546;08.08.2025;850
produkt_1547;14.05.2025;874
produkt_1548;18.01.2025;371
produkt_1549;03.07.2025;362
produkt_1550;04.05.2025;890
produkt_1551;01.01.2026;460
produkt_1552;15.05.2025;411
produkt_1553;10.09.2025;812
produkt_1554;18.07.2025;224
produkt_1555;05.11.2025;192
produkt_1556;27.11.2025;114
produkt_1557;12.10.2025;962
produkt_1558;26.05.2025;69
produkt_1559;06.07.2025;85
produkt_1560;25.01.2025;845
produkt_1561;04.04.2025;990
produkt_1562;31.12.2025;227
produkt_1563;04.09.2025;851
produkt_1564;23.03.2025;900
produkt_1565;27.02.2025;670
produkt_1566;12.03.2025;177
produkt_1567;04.06.2025;314
produkt_1568;30.11.2025;455
produkt_1569;01.11.2025;727
produkt_1570;10.05.2025;708
produkt_1571;19.07.2025;425
produkt_1572;03.12.2025;307
produkt_1573;20.09.2025;758
produkt_1574;12.08.2025;650
produkt_1575;22.04.2025;490
produkt_1576;11.06.2025;863
produkt_1577;03.05.2025;874
produkt_1578;21.06.2025;549
produkt_1579;04.03.2025;536
produkt_1580;11.02.2025;164
produkt_1581;15.05.2025;663
produkt_1582;21.01.2025;163
produkt_1583;16.09.2025;469
produkt_1584;14.12.2025;881
produkt_1585;19.05.2025;331
produkt_1586;14.03.2025;536
produkt_1587;13.07.2025;113
produkt_1588;12.02.2025;664
produkt_1589;05.06.2025;906
produkt_1590;29.05.2025;249
produkt_1591;05.08.2025;399
produkt_1592;23.11.2025;358
produkt_1593;22.04.2025;784
produkt_1594;26.02.2025;181
produkt_1595;02.04.2025;347
produkt_1596;03.03.2025;239
produkt_1597;22.02.2025;886
produkt_1598;01.08.2025;128
produkt_1599;29.10.2025;242
produkt_1600;25.05.2025;817
produkt_1601;08.10.2025;161
produkt_1602;02.02.2025;904
produkt_1603;26.09.2025;639
produkt_1604;14.12.2025;605
produkt_1605;30.05.2025;187
produkt_1606;20.06.2025;191
produkt_1607;03.03.2025;412
produkt_1608;25.03.2025;355
produkt_1609;04.06.2025;453
produkt_1610;10.08.2025;937
produkt_1611;10.03.2025;256
produkt_1612;26.03.2025;70
produkt_1613;05.11.2025;367
produkt_1614;23.05.2025;546
produkt_1615;23.04.2025;147
produkt_1616;19.04.2025;925
produkt_1617;11.02.2025;678
produkt_1618;05.05.2025;446
produkt_1619;30.07.2025;108
produkt_1620;22.11.2025;235
produkt_1621;15.05.2025;554
produkt_1622;04.06.2025;990
produkt_1623;20.04.2025;126
produkt_1624;06.08.2025;623
produkt_1625;20.01.2025;990
produkt_1626;28.03.2025;933
produkt_1627;27.10.2025;722
produkt_1628;14.10.2025;54
produkt_1629;27.03.2025;348
produkt_1630;20.11.2025;510
produkt_1631;06.01.2025;385
produkt_1632;05.02.2025;368
produkt_1633;13.03.2025;979
produkt_1634;26.01.2025;896
produkt_1635;22.01.2025;925
produkt_1636;24.03.2025;119
produkt_1637;09.09.2025;757
produkt_1638;27.09.2025;457
produkt_1639;11.05.2025;683
produkt_1640;26.09.2025;560
produkt_1641;11.12.2025;551
produkt_1642;30.04.2025;577
produkt_1643;07.07.2025;520
produkt_1644;17.04.2025;384
produkt_1645;14.01.2025;602
produkt_1646;23.03.2025;231
produkt_1647;28.07.2025;958
produkt_1648;17.03.2025;312
produkt_1649;23.09.2025;148
